order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status
O000273,U01039,2025年10月21日,P012,坚果礼盒,食品饮料,1,103.99,直播间,东北,已支付
O000274,U00051,2025.06.30,P009,跑步运动鞋,服饰鞋包,1,278.07,自然搜索,华北,已支付
O000275,U01049,2025年01月31日,P007,轻薄羽绒服,服饰鞋包,1,465.46,自然搜索,华东,已支付
O000276,U00202,2025.03.15,P008,通勤帆布包,服饰鞋包,1,166.28,直播间,东北,已支付
O000277,U00748,2025-03-26,P005,氨基酸洗面奶,美妆个护,2,74.6,自然搜索,华南,已支付
O000278,U00720,2025/03/18,P005,氨基酸洗面奶,美妆个护,1,62.16,自然搜索,华北,已支付
O000279,U01085,2025-06-18,P011,精品挂耳咖啡,食品饮料,2,49.46,信息流广告,华北,已取消
O000280,U00624,2025.08.19,P009,跑步运动鞋,服饰鞋包,2,329.86,社群团购,东北,已支付
O000281,U00362,2025.12.13,P008,通勤帆布包,服饰鞋包,1,148.94,自然搜索,华南,已取消
O000282,U00727,2025年12月29日,P014,香薰加湿器,家居生活,1,158.98,直播间,西南,已支付
O000283,U00066,2025.12.21,P006,精华液礼盒,美妆个护,2,225.57,会员短信,华东,已支付
O000284,U00192,2025/06/14,P015,收纳箱套装,家居生活,3,65.64,信息流广告,华东,已支付
O000285,U00952,2025年12月22日,P003,智能手表,数码配件,1,542.83,自然搜索,华中,已支付
O000286,U00921,2025年03月29日,P011,精品挂耳咖啡,食品饮料,1,75.55,社群团购,西北,已支付
O000287,U01085,2025-04-06,P003,智能手表,数码配件,2,536.49,社群团购,华东,已支付
O000288,U01216,2025.12.22,P009,跑步运动鞋,服饰鞋包,1,277.61,自然搜索,华东,已取消
O000289,U01200,2025年09月13日,P007,轻薄羽绒服,服饰鞋包,2,331.95,自然搜索,华东,已支付
O000290,U01039,2025-07-15,P015,收纳箱套装,家居生活,2,106.65,社群团购,华南,已支付
O000291,U00195,2025/02/20,P004,补水面膜套装,美妆个护,2,77.74,自然搜索,华中,已支付
O000292,U01376,2025/05/16,P012,坚果礼盒,食品饮料,2,134.39,会员短信,华北,已支付
O000293,U01273,2025-08-12,P003,智能手表,数码配件,2,478.75,直播间,东北,已支付
O000294,U00712,2025年11月23日,P013,人体工学椅,家居生活,1,756.53,自然搜索,华中,已支付
O000295,U00499,2025-10-28,P001,无线蓝牙耳机,数码配件,1,204.23,自然搜索,华南,已支付
O000296,U01131,2025/05/26,P011,精品挂耳咖啡,食品饮料,1,80.68,信息流广告,华东,已取消
O000297,U00717,2025.11.30,P003,智能手表,数码配件,2,371.2,自然搜索,华东,已支付
O000298,U00068,2025/09/07,P014,香薰加湿器,家居生活,1,206.64,社群团购,华中,已支付
O000299,U01352,2025-04-04,P007,轻薄羽绒服,服饰鞋包,1,399.79,直播间,西南,已支付
O000300,U01311,2025年04月09日,P010,即食燕麦组合,食品饮料,1,45.71,会员短信,华北,已支付
O000301,U01275,2025-08-18,P012,坚果礼盒,食品饮料,1,129.52,信息流广告,西北,已支付
O000302,U00701,2025.04.14,P010,即食燕麦组合,食品饮料,2,57.72,社群团购,华南,已支付
O000303,U00050,2025-03-21,P008,通勤帆布包,服饰鞋包,1,126.09,社群团购,东北,已支付
O000304,U00818,2025/10/16,P011,精品挂耳咖啡,食品饮料,1,76.77,会员短信,华东,已支付
O000305,U00164,2025年04月27日,P009,跑步运动鞋,服饰鞋包,1,349.25,直播间,华南,已支付
O000306,U00566,2025年10月22日,P013,人体工学椅,家居生活,1,926.21,直播间,华北,已支付
O000307,U00894,2025/09/04,P009,跑步运动鞋,服饰鞋包,2,373.08,自然搜索,西南,已支付
O000308,U01149,2025/07/21,P008,通勤帆布包,服饰鞋包,1,140.77,直播间,西北,已支付
O000309,U01041,2025-12-16,P008,通勤帆布包,服饰鞋包,1,134.91,社群团购,华南,已支付
O000310,U01255,2025.12.04,P003,智能手表,数码配件,1,390.19,社群团购,东北,已支付
O000311,U00430,2025.11.06,P002,机械键盘,数码配件,3,250.84,自然搜索,华东,已支付
O000312,U00202,2025年12月17日,P011,精品挂耳咖啡,食品饮料,1,65.61,直播间,西南,已支付
O000313,U00174,2025/11/02,P004,补水面膜套装,美妆个护,1,80.73,直播间,华南,已支付
O000314,U01336,2025/02/25,P009,跑步运动鞋,服饰鞋包,1,289.41,社群团购,华南,已支付
O000315,U00035,2025/03/08,P009,跑步运动鞋,服饰鞋包,1,264.07,社群团购,西北,已支付
O000316,U01247,2025-11-19,P013,人体工学椅,家居生活,1,731.67,自然搜索,华南,已支付
O000317,U00488,2025-12-01,P014,香薰加湿器,家居生活,2,179.07,自然搜索,华北,已支付
O000318,U00573,2025/04/06,P006,精华液礼盒,美妆个护,1,254.7,信息流广告,华东,已支付
O000319,U00952,2025/03/16,P001,无线蓝牙耳机,数码配件,1,176.75,社群团购,东北,已支付
O000320,U00735,2025-10-04,P011,精品挂耳咖啡,食品饮料,1,78.81,会员短信,华北,已支付
O000321,U00391,2025年11月19日,P004,补水面膜套装,美妆个护,1,66.76,信息流广告,华北,已支付
O000322,U00533,2025.04.07,P014,香薰加湿器,家居生活,1,159.97,自然搜索,西北,已支付
O000323,U00860,2025/11/15,P007,轻薄羽绒服,服饰鞋包,1,406.41,信息流广告,华中,已支付
O000324,U00984,2025.08.17,P002,机械键盘,数码配件,1,257.35,会员短信,华东,已支付
O000325,U01199,2025-05-26,P002,机械键盘,数码配件,3,319.12,社群团购,华南,已支付
O000326,U00759,2025/11/15,P010,即食燕麦组合,食品饮料,1,56.5,会员短信,华南,已支付
O000327,U01167,2025年03月25日,P005,氨基酸洗面奶,美妆个护,1,60.23,直播间,西南,已支付
O000328,U01239,2025/02/17,P001,无线蓝牙耳机,数码配件,2,205.35,自然搜索,华东,已支付
O000329,U01108,2025-07-28,P009,跑步运动鞋,服饰鞋包,2,323.61,信息流广告,东北,已支付
O000330,U00179,2025-04-19,P005,氨基酸洗面奶,美妆个护,1,60.0,信息流广告,华北,已支付
O000331,U01142,2025-10-16,P011,精品挂耳咖啡,食品饮料,2,89.2,社群团购,西北,已支付
O000332,U00366,2025-11-12,P011,精品挂耳咖啡,食品饮料,1,57.43,自然搜索,华南,已支付
O000333,U00849,2025年08月29日,P006,精华液礼盒,美妆个护,2,260.82,社群团购,华北,已支付
O000334,U00821,2025年03月30日,P015,收纳箱套装,家居生活,1,103.8,,华南,已取消
O000335,U00951,2025年05月09日,P011,精品挂耳咖啡,食品饮料,2,75.04,会员短信,华东,已支付
O000336,U00394,2025/04/18,P013,人体工学椅,家居生活,1,750.11,直播间,华南,已支付
O000337,U00186,2025年06月20日,P014,香薰加湿器,家居生活,1,144.85,信息流广告,西南,已支付
O000338,U01231,2025/05/26,P002,机械键盘,数码配件,1,285.46,信息流广告,,已支付
O000339,U01013,2025.08.14,P008,通勤帆布包,服饰鞋包,1,152.12,自然搜索,华南,已支付
O000340,U01200,2025/09/24,P013,人体工学椅,家居生活,1,794.88,直播间,华东,已支付
O000341,U01205,2025年11月17日,P012,坚果礼盒,食品饮料,2,107.57,直播间,华南,已支付
O000342,U00952,2025-10-05,P003,智能手表,数码配件,1,481.56,会员短信,华南,已支付
O000343,U00441,2025-06-12,P015,收纳箱套装,家居生活,2,99.78,自然搜索,华中,已支付
O000344,U01226,2025年07月15日,P013,人体工学椅,家居生活,2,1002.1,社群团购,华中,已支付
O000345,U00750,2025.10.25,P007,轻薄羽绒服,服饰鞋包,1,436.14,信息流广告,西南,已取消
O000346,U00623,2025-01-26,P013,人体工学椅,家居生活,1,858.28,直播间,华南,已支付
O000347,U00032,2025-01-11,P002,机械键盘,数码配件,1,297.15,直播间,华东,已支付
O000348,U00909,2025-01-09,P003,智能手表,数码配件,1,526.72,自然搜索,华南,已支付
O000349,U00011,2025/07/24,P013,人体工学椅,家居生活,4,,自然搜索,华东,已支付
O000350,U00077,2025-11-28,P015,收纳箱套装,家居生活,4,84.03,直播间,华东,已支付
O000351,U01352,2025.05.19,P011,精品挂耳咖啡,食品饮料,2,77.12,会员短信,华东,已支付
O000352,U00752,2025/11/11,P009,跑步运动鞋,服饰鞋包,1,288.63,会员短信,西北,已支付
O000353,U01215,2025-12-09,P011,精品挂耳咖啡,食品饮料,1,71.7,社群团购,华南,已支付
O000354,U01294,2025.08.13,P015,收纳箱套装,家居生活,1,95.49,信息流广告,东北,已支付
O000355,U01203,2025年09月19日,P002,机械键盘,数码配件,1,257.56,自然搜索,华东,已支付
O000356,U01077,2025.01.05,P013,人体工学椅,家居生活,1,777.15,信息流广告,西北,已支付
O000357,U00447,2025/11/19,P013,人体工学椅,家居生活,2,604.81,自然搜索,华南,已支付
O000358,U01103,2025.11.12,P015,收纳箱套装,家居生活,1,74.5,会员短信,华北,已支付
O000359,U00345,2025/08/13,P008,通勤帆布包,服饰鞋包,2,161.33,直播间,东北,已支付
O000360,U01141,2025.09.07,P006,精华液礼盒,美妆个护,1,287.53,信息流广告,华东,已支付
O000361,U00515,2025.05.10,P002,机械键盘,数码配件,1,321.58,自然搜索,华北,已支付
O000362,U00183,2025/07/02,P005,氨基酸洗面奶,美妆个护,1,74.85,自然搜索,华中,已支付
O000363,U00317,2025.10.20,P005,氨基酸洗面奶,美妆个护,1,63.67,直播间,西南,已支付
O000364,U01397,2025.12.01,P001,无线蓝牙耳机,数码配件,3,171.59,信息流广告,华东,已支付
O000365,U01150,2025/03/29,P008,通勤帆布包,服饰鞋包,1,162.75,直播间,华南,已支付
O000366,U01359,2025/04/11,P005,氨基酸洗面奶,美妆个护,1,62.23,直播间,华中,已支付
O000367,U00075,2025.07.12,P006,精华液礼盒,美妆个护,1,293.24,信息流广告,华中,已支付
O000368,U00897,2025-05-10,P003,智能手表,数码配件,1,504.06,信息流广告,西南,已支付
O000369,U00213,2025/09/12,P003,智能手表,数码配件,2,535.33,信息流广告,西北,已支付
O000370,U00083,2025-10-16,P009,跑步运动鞋,服饰鞋包,1,,自然搜索,,已支付
O000371,U00095,2025年12月14日,P011,精品挂耳咖啡,食品饮料,1,69.55,自然搜索,华南,已支付
O000372,U00789,2025.05.16,P003,智能手表,数码配件,1,540.3,直播间,华中,已支付
O000373,U01026,2025/07/06,P012,坚果礼盒,食品饮料,1,131.31,自然搜索,华东,退款
O000374,U00780,2025.11.18,P007,轻薄羽绒服,服饰鞋包,2,334.28,会员短信,西北,已支付
O000375,U00659,2025.02.03,P008,通勤帆布包,服饰鞋包,1,141.45,自然搜索,华中,已支付
O000376,U00770,2025年07月29日,P006,精华液礼盒,美妆个护,1,253.75,会员短信,华东,已支付
O000377,U00111,2025/05/22,P001,无线蓝牙耳机,数码配件,2,186.55,直播间,华南,已支付
O000378,U00872,2025-10-26,P010,即食燕麦组合,食品饮料,3,,直播间,华北,已支付
O000379,U00491,2025/12/22,P004,补水面膜套装,美妆个护,1,66.06,自然搜索,华南,已支付
O000380,U00114,2025/04/20,P008,通勤帆布包,服饰鞋包,1,167.17,直播间,西南,已支付
O000381,U00861,2025-01-06,P009,跑步运动鞋,服饰鞋包,1,339.76,信息流广告,华东,已支付
O000382,U01233,2025年12月04日,P003,智能手表,数码配件,2,544.44,会员短信,华东,已支付
O000383,U01312,2025-10-29,P005,氨基酸洗面奶,美妆个护,1,66.53,直播间,西南,已支付
O000384,U00339,2025年04月20日,P012,坚果礼盒,食品饮料,1,123.44,直播间,华东,已支付
O000385,U01257,2025.08.24,P005,氨基酸洗面奶,美妆个护,1,66.47,直播间,东北,已支付
O000386,U00962,2025.05.22,P007,轻薄羽绒服,服饰鞋包,1,411.0,会员短信,华东,已取消
O000387,U00891,2025.06.27,P003,智能手表,数码配件,1,455.52,自然搜索,华东,已支付
O000388,U01333,2025-01-29,P002,机械键盘,数码配件,3,274.34,信息流广告,华南,已支付
O000389,U00907,2025年10月25日,P007,轻薄羽绒服,服饰鞋包,1,304.27,直播间,华北,已支付
O000390,U00711,2025-11-22,P006,精华液礼盒,美妆个护,2,174.41,自然搜索,华南,已支付
O000391,U01192,2025年12月18日,P005,氨基酸洗面奶,美妆个护,2,59.61,信息流广告,西北,已支付
O000392,U00709,2025.01.28,P005,氨基酸洗面奶,美妆个护,1,72.13,会员短信,西南,已支付
O000393,U00741,2025年07月25日,P008,通勤帆布包,服饰鞋包,1,161.09,信息流广告,华中,已支付
O000394,U00713,2025.04.01,P009,跑步运动鞋,服饰鞋包,3,338.74,自然搜索,华南,已支付
O000395,U01271,2025-12-12,P012,坚果礼盒,食品饮料,1,130.25,自然搜索,华中,已支付
O000396,U00204,2025/06/07,P014,香薰加湿器,家居生活,1,149.13,直播间,华北,已支付
O000397,U01066,2025/06/27,P009,跑步运动鞋,服饰鞋包,1,279.94,直播间,华中,已取消
O000398,U01283,2025-11-04,P011,精品挂耳咖啡,食品饮料,1,56.27,直播间,西南,退款
O000399,U00038,2025年08月11日,P005,氨基酸洗面奶,美妆个护,2,67.25,直播间,东北,已支付
O000400,U01395,2025/12/31,P015,收纳箱套装,家居生活,1,89.78,会员短信,华东,已支付
O000401,U01394,2025.12.07,P007,轻薄羽绒服,服饰鞋包,1,315.75,信息流广告,华北,已支付
O000402,U00973,2025年03月28日,P009,跑步运动鞋,服饰鞋包,1,322.28,自然搜索,华北,已支付
O000403,U00620,2025年12月17日,P003,智能手表,数码配件,1,444.98,直播间,华中,已支付
O000404,U00769,2025年12月19日,P009,跑步运动鞋,服饰鞋包,1,278.26,会员短信,华南,已支付
O000405,U00492,2025-05-25,P004,补水面膜套装,美妆个护,1,78.86,自然搜索,西南,已支付
O000406,U00222,2025年09月07日,P008,通勤帆布包,服饰鞋包,1,160.66,会员短信,华北,已支付
O000407,U00558,2025-08-15,P001,无线蓝牙耳机,数码配件,2,178.47,信息流广告,华南,已支付
O000408,U00901,2025-10-07,P002,机械键盘,数码配件,2,313.41,直播间,华南,已支付
O000409,U01356,2025.11.18,P013,人体工学椅,家居生活,1,911.82,直播间,华东,已支付
O000410,U01275,2025.10.30,P004,补水面膜套装,美妆个护,2,87.07,信息流广告,华南,已支付
O000411,U00597,2025年12月24日,P002,机械键盘,数码配件,1,268.05,直播间,华北,已取消
O000412,U01235,2025年10月24日,P005,氨基酸洗面奶,美妆个护,2,72.72,信息流广告,西南,已支付
O000413,U00427,2025.05.31,P005,氨基酸洗面奶,美妆个护,2,67.34,信息流广告,华中,已支付
O000414,U00922,2025/01/01,P015,收纳箱套装,家居生活,1,96.03,会员短信,华东,已支付
O000415,U00255,2025.02.17,P013,人体工学椅,家居生活,1,972.89,直播间,华北,已支付
O000416,U00283,2025.03.15,P008,通勤帆布包,服饰鞋包,1,163.63,信息流广告,华东,已支付
O000417,U00715,2025/07/24,P013,人体工学椅,家居生活,1,698.03,直播间,华南,已支付
O000418,U00898,2025年01月01日,P005,氨基酸洗面奶,美妆个护,1,66.17,社群团购,华东,已支付
O000419,U00647,2025.08.03,P015,收纳箱套装,家居生活,1,98.37,直播间,西北,退款
O000420,U01069,2025.05.10,P006,精华液礼盒,美妆个护,3,257.18,会员短信,华东,已支付
O000421,U01210,2025年11月19日,P008,通勤帆布包,服饰鞋包,1,110.13,直播间,西北,已支付
O000422,U00639,2025-05-05,P007,轻薄羽绒服,服饰鞋包,1,349.0,直播间,华南,已支付
O000423,U00127,2025-07-27,P004,补水面膜套装,美妆个护,4,86.07,信息流广告,东北,已支付
O000424,U00456,2025/07/18,P008,通勤帆布包,服饰鞋包,2,,直播间,西北,已支付
O000425,U01259,2025.05.20,P013,人体工学椅,家居生活,1,892.21,信息流广告,华中,已支付
O000426,U01090,2025-10-13,P011,精品挂耳咖啡,食品饮料,1,85.44,信息流广告,西南,退款
O000427,U00473,2025.03.05,P006,精华液礼盒,美妆个护,1,230.47,直播间,华南,已支付
O000428,U00684,2025.08.19,P001,无线蓝牙耳机,数码配件,3,195.04,自然搜索,华东,已支付
O000429,U00543,2025.12.19,P015,收纳箱套装,家居生活,1,90.12,信息流广告,东北,已支付
O000430,U01289,2025年12月07日,P012,坚果礼盒,食品饮料,1,106.21,自然搜索,华南,已支付
O000431,U00634,2025-11-06,P003,智能手表,数码配件,1,424.54,会员短信,华北,已支付
O000432,U01179,2025-01-28,P003,智能手表,数码配件,2,503.36,自然搜索,西南,退款
O000433,U01003,2025年11月25日,P010,即食燕麦组合,食品饮料,1,51.6,直播间,西北,已支付
O000434,U00228,2025.05.08,P014,香薰加湿器,家居生活,1,192.19,直播间,华北,已支付
O000435,U00190,2025/10/15,P007,轻薄羽绒服,服饰鞋包,1,382.97,社群团购,华中,已支付
O000436,U00054,2025-07-26,P010,即食燕麦组合,食品饮料,1,52.7,直播间,华中,已支付
O000437,U00385,2025-11-30,P002,机械键盘,数码配件,2,275.39,自然搜索,华南,已支付
O000438,U00937,2025-05-16,P002,机械键盘,数码配件,1,252.03,社群团购,华东,已支付
O000439,U00745,2025/11/29,P014,香薰加湿器,家居生活,2,152.11,信息流广告,华南,已支付
O000440,U00539,2025年02月20日,P013,人体工学椅,家居生活,1,932.13,自然搜索,华中,已支付
O000441,U00631,2025/12/27,P008,通勤帆布包,服饰鞋包,1,127.6,自然搜索,华中,已支付
O000442,U00773,2025/02/14,P010,即食燕麦组合,食品饮料,1,64.56,会员短信,华东,已支付
O000443,U00629,2025.01.24,P005,氨基酸洗面奶,美妆个护,2,70.12,自然搜索,华中,已支付
O000444,U01054,2025.09.22,P014,香薰加湿器,家居生活,1,215.86,信息流广告,华中,已支付
O000445,U00770,2025年05月15日,P002,机械键盘,数码配件,1,316.44,社群团购,华北,已支付
O000446,U00900,2025/12/01,P008,通勤帆布包,服饰鞋包,1,97.05,自然搜索,华北,已支付
O000447,U00450,2025年01月30日,P013,人体工学椅,家居生活,2,944.68,直播间,东北,已支付
O000448,U01380,2025年06月25日,P007,轻薄羽绒服,服饰鞋包,1,409.62,会员短信,华北,已支付
